Revenue,Operating_Cost,Gross_Margin,Net_Profit,Debt_Ratio,Liquidity_Ratio,Cash_Flow,Transaction_Volume,Market_Volatility_Index,Management_Activity_Score,Risk_Tag,Risk_Class,profit_margin
45028941.38,20953538.42,20.93354579,9551753.278,0.895651405,2.508236193,6255554.081,4009,69.53030287,4.819043258,Moderate,0,21.21247577
19502615.46,2732908.19,54.76426954,14945117.03,0.64333736,1.148407437,7509480.03,3654,49.33563707,9.24122215,Safe Zone,0,76.63134755
27405866.63,33288665.87,35.83981167,16609156.66,0.159259926,2.272615769,1681531.397,1133,42.52579055,5.481442481,Safe Zone,1,60.60438405
45370369.49,24039344.63,35.18046945,6422201.793,0.894265705,3.239617885,-1567551.47,484,55.92991002,4.589529534,Decline,1,14.15505729
31399780.8,4774333.283,71.34401662,6877709.123,0.426315389,2.893407117,9193349.496,70,60.40462958,7.753500344,Monitor,0,21.90368515
6286453.015,3935519.936,72.16721361,4651273.391,0.329922027,3.264373209,2142158.06,2972,58.40288608,1.658575889,Stable,0,73.98883568
47021690.12,36403147.41,73.1881448,19167653.5,0.546303347,3.435517901,-722218.8406,1975,10.99236696,1.805305447,Warning,0,40.7634295
31571548.63,26834170.46,28.54085574,12429156.36,0.343446073,0.532010381,3902282.457,1522,21.20847389,6.867763425,Moderate,0,39.36821885
17077827.93,33205614.61,56.82918596,-2919423.345,0.169166006,2.368223829,7221613.548,1149,49.29431813,5.382466419,Moderate,0,-17.09481649
7393967.597,35183360.23,25.3724886,16573990.58,0.101142674,1.738518193,659767.7754,2687,32.54556087,8.113737253,High Risk,0,224.155575
39804246.87,22956539.61,19.29573748,7013998.521,0.459666682,3.079563471,1233880.602,439,68.94895906,9.246437536,Monitor,2,17.62123158
31193601.42,20794364.8,18.8474343,-3281152.339,0.769490738,1.255444106,912579.8416,3463,49.92428756,4.495301899,Monitor,1,-10.51867111
26906324.05,17331010.93,30.65807156,8742931.379,0.557852149,3.443088467,9900076.634,2665,67.39293452,6.367690239,Stable,0,32.49396447
44747682.86,12814474.19,37.24682148,5429106.974,0.899365839,2.341123909,368844.8048,1404,22.0867889,5.50626965,Decline,0,12.13271085
39535561.96,17496919.24,67.32118783,16943735.12,0.329477317,2.880612207,4906242.604,4571,61.83742169,9.834495901,Decline,1,42.85694773
8007906.547,31000410.3,13.99183201,99865.09023,0.324364052,0.756798658,9103175.7,55,29.28113835,8.479759666,Monitor,0,1.247081115
15930242.36,24156552.55,60.11943855,15661615.24,0.227799568,1.050373654,-237241.1735,240,69.37388849,9.205639374,Stable,1,98.31372861
12800212.42,35722426.94,44.85911856,8942217.28,0.231250871,2.775211019,9650250.374,197,19.46132032,3.289060788,Decline,2,69.85991315
37325341.48,17846524.57,26.5959007,-3634742.42,0.328149277,0.565959566,9369726.813,4550,40.98038913,7.952737808,Safe Zone,1,-9.738001785
2159855.519,24362165.23,41.96146884,19296132.53,0.734272036,2.950633958,8614863.845,4403,57.57067203,3.389259025,Safe Zone,0,893.3992278
28709539.4,25326040.61,27.49565523,7815381.103,0.824605433,0.541847056,574678.256,3600,35.95854884,2.878682801,Moderate,1,27.22224482
38241704.94,23749547.06,49.70614664,2271921.356,0.880069736,2.471356517,5608660.672,4969,38.08504361,9.498395437,Decline,2,5.940952055
43899899.02,28164824.17,37.53829421,6735171.05,0.285831723,1.595281761,7130697.676,4155,69.18134773,1.17373975,High Risk,1,15.34211057
17433046.56,9649852.041,17.33041468,16446444.59,0.805038036,2.334484558,9832335.138,1160,35.51848902,9.688498333,Moderate,1,94.34062216
41152236.58,20592078.35,13.74373059,2622578.11,0.362604071,2.588094221,165085.865,3883,46.24432604,2.343357073,Monitor,0,6.372868956
5976270.979,4348147.152,46.00217616,-183090.0878,0.190272436,1.527425658,7192310.794,4983,13.27237964,8.374942736,Critical,0,-3.063617571
42399388.44,15503550.84,72.6809775,-1773218.827,0.79601994,0.823887344,2065614.039,674,60.53260481,3.483302978,Safe Zone,1,-4.182180196
6810688.785,19609149.33,30.79682649,2446484.96,0.608884508,0.708937603,107517.5868,4175,48.89008294,4.156320947,Critical,2,35.92125608
20165720.88,26158525.53,59.97500804,14501202.18,0.231784717,2.266808068,3056523.295,2225,34.24120617,2.950819402,Monitor,1,71.91016012
39966120.61,38031135.89,54.39960162,6790659.13,0.443865006,2.061966061,7526030.946,3199,10.9701724,6.269626382,Decline,1,16.99103898
7920912.654,24105912.45,74.86661857,687040.0923,0.329806156,2.726603027,3578197.644,1128,45.50012924,4.132859928,High Risk,0,8.673749129
11847944.06,29795037.86,66.5735763,-845375.0098,0.689435655,2.02920653,4450277.202,3601,10.75946971,6.916537355,Moderate,0,-7.135204262
36251502.14,20349389.17,47.49539442,3318236.913,0.462732984,1.76733737,9941912.922,2402,10.07221683,1.140825861,Safe Zone,1,9.153377701
36141808.56,25437340.45,54.27728737,18498109.32,0.891423956,1.694261535,2789311.595,595,46.96591373,1.579373952,High Risk,0,51.18202453
32236807.83,3023102.202,72.37898499,3575667.815,0.143795986,0.579340708,5384809.057,1245,21.34102404,1.896950375,Moderate,1,11.0918793
34850448,10324784.92,34.96390884,19703101.9,0.384012213,1.506671605,2382930.419,2119,21.51325298,4.770943168,Moderate,0,56.53615098
27364859.95,14601753.11,29.50960294,7130761.394,0.485520134,3.428060473,2713427.756,3408,49.19629395,8.333165554,Critical,1,26.0580957
12964053.42,19005235.53,5.810831273,-520902.0427,0.502506844,3.120666729,6347689.041,2488,13.22183128,8.993601193,Warning,2,-4.018049186
17611951.68,2016820.071,66.99133056,17278502.29,0.352748658,1.488134201,9254643.713,666,28.80433369,3.203296661,Monitor,0,98.10668693
9489086.982,5772959.083,65.07355253,6508884.328,0.683392199,2.263386215,4508307.406,4294,18.96591413,6.169327518,Stable,0,68.59336774
45468302.79,11217209.45,12.83408886,12741783.59,0.799797659,3.041890237,7220799.147,3393,44.81058219,7.915284934,Safe Zone,1,28.02344228
29377893.84,38867001.1,48.26430358,19592789.58,0.850975442,1.82382301,-929521.2942,1861,49.70590928,3.599464869,Stable,2,66.69228804
20342145.13,13387610.88,39.79862736,-3745616.242,0.744074701,0.553873591,533896.4492,221,53.26815122,4.681069631,Decline,1,-18.41308386
23369287.28,19385234.11,13.90318216,-2582636.005,0.780464158,0.723531385,4025579.691,4192,25.31387302,5.715767824,High Risk,0,-11.05141109
47390525.31,8004688.967,78.54261703,13011418.54,0.54043624,2.031178164,-1759859.316,675,15.3549851,2.213873618,Decline,0,27.45573815
8090894.454,24509046.83,21.10219156,2045625.082,0.760710581,3.408318127,1034259.745,4113,14.72101942,1.233840644,Decline,0,25.28305237
29518376.68,11371191.98,10.04256351,-392465.0762,0.342803127,2.579628627,4208815.478,2304,35.56909291,2.375252284,Stable,0,-1.329561854
25541489.6,8438304.622,49.61355346,-4015953.005,0.41878301,0.712748574,-1820465.621,502,66.75066454,6.641682591,Critical,2,-15.7232529
30766984.65,20759590.61,60.41500078,-4453832.2,0.353530411,1.068082627,1174555.435,1468,23.06374205,1.662564354,Warning,2,-14.47601138
1396454.099,419130.8066,7.433258454,14362140.08,0.473909868,2.81396943,4168369.834,803,25.40449608,2.707267284,Safe Zone,0,1028.472048
43670133.49,505028.4994,54.4038229,-1639164.316,0.328463693,3.02431928,4877790.976,3422,16.05332813,4.040684971,Monitor,0,-3.753513408
46639854.98,8918938.602,44.9218907,6693015.399,0.869289154,2.353083759,9109020.317,2773,46.33421643,1.700830579,Moderate,0,14.35042069
28474092.59,1661510.228,12.74487567,10147420.38,0.350275702,2.433269509,5744147.479,3060,50.79237244,2.72529344,Moderate,2,35.63737931
34984215.78,4499425.014,17.93929077,5708795.014,0.17843563,0.585012351,2976829.63,2961,48.57587249,9.201428101,Monitor,1,16.31820204
46163719.37,13686653.84,47.5980723,-4322333.692,0.521453733,2.985590779,9164214.126,1275,61.66781458,1.17369219,Critical,1,-9.363053391
35508312.4,32142910.05,27.22682101,14587537.56,0.145679263,2.864825625,7418595.801,217,39.1855501,6.880887318,Safe Zone,0,41.08203567
8050682.624,22967536.01,75.37367965,-4737169.386,0.188434533,1.277105432,400107.0534,3735,18.06742245,4.459680378,Stable,1,-58.841835
29026273.83,20604175.49,66.40551721,14047247.36,0.275511511,2.62603016,-429891.6638,135,27.36430784,7.053838655,Monitor,0,48.39493847
30532394.8,11880855.16,78.76754049,17332612.34,0.4714802,1.144563819,6109739.629,1727,49.74579841,6.298225483,Moderate,0,56.76794258
21494468.23,37283798.03,24.47531292,5820998.026,0.446600746,0.620990483,4718597.987,2032,46.78731842,3.011488789,Stable,1,27.08137724
36953989.66,16001198.64,77.72927246,8388561.827,0.73975349,1.103409628,7476083.366,4994,41.86018778,8.624885388,Critical,1,22.70001671
46751167.23,3666292.118,37.34254023,6924584.815,0.691579723,1.03588663,6865660.601,1536,50.97786512,5.427463443,Moderate,0,14.81157632
46315641.39,24759247.34,31.06390965,4730215.466,0.441054635,1.51324399,5502538.406,491,48.24345102,8.40282417,High Risk,0,10.21299786
22816548.88,4730768.06,8.776214523,17185613.38,0.366963366,1.755348492,9836586.06,320,62.87949337,4.654112826,Warning,0,75.32082731
6105283.269,13939881.08,8.957394339,17348337.77,0.353175027,2.025616674,4403076.761,393,45.16098265,9.862169985,Stable,0,284.1528722
49249639.35,20394995.16,56.9008442,3395409.116,0.71919607,1.930261627,-642730.922,1256,56.71608152,7.934404227,Monitor,1,6.894282194
42025455.28,34994056.48,39.34467458,10376743.85,0.141657925,1.312023818,7939282.778,3131,24.92242936,9.693551846,Safe Zone,2,24.69156796
6670802.72,19843153.9,21.98912195,18172689.05,0.11025732,0.587512006,1022240.348,1307,50.69095508,5.62893831,Stable,0,272.4213235
46081673.19,28149898.89,51.04777297,19051462.47,0.736435514,2.315304867,7327625.778,2341,64.1316471,5.263220191,Stable,0,41.34281842
43559869.92,39714110.19,23.96435887,7723976.011,0.481717101,1.68723449,9485285.152,1582,33.14393967,7.799084284,Stable,0,17.73186197
26182483.83,5433266.972,48.32238158,6320620.132,0.204704911,1.396016472,6361546.168,3472,56.74625124,8.922621367,Monitor,1,24.1406437
29768134.07,11134314.72,31.94065602,1967357.898,0.288452748,3.100823128,5152361.931,4412,53.48735807,9.677312163,Critical,0,6.608939256
20250633.84,15904127.81,66.766417,18971796.83,0.846003162,2.740229923,3524634.108,1703,13.57157181,3.920967154,Critical,1,93.68495316
3210701.122,16988761.51,66.55221206,-1429642.388,0.78760238,3.073296645,2372918.392,288,44.89049858,8.188341165,Safe Zone,0,-44.52742046
17092263.46,16558638.8,40.80127986,9495739.401,0.66782804,1.984948384,2236057.012,964,17.81136095,2.895810379,Critical,1,55.55577483
40241245.71,36322917.9,31.3114332,2063756.688,0.485780184,0.892793756,5636472.469,1488,68.03915033,5.910169121,Monitor,2,5.128461239
729285.1387,28618499.25,32.19198474,1975207.259,0.516258901,2.588664308,7015277.403,3066,58.68445016,2.618633336,Safe Zone,2,270.8415617
17008209,24394627.52,65.42858943,5124214.684,0.880195628,1.11822134,6142204.834,1510,16.58342807,4.126576256,Decline,2,30.1278911
20209350.33,12513034.17,29.61346121,19969823.4,0.872616355,1.823689007,380921.2143,3129,17.30511986,9.382225305,Safe Zone,1,98.81477171
27101082.35,32986857.29,20.67945303,-3625842.329,0.272215237,0.695002367,3927846.162,2308,45.66843129,2.314816298,Critical,2,-13.37895765
46032853.01,38211408.36,11.35162564,9463545.455,0.748883653,2.975925207,7499680.866,416,30.69335045,6.691608056,Decline,0,20.55824229
17644126.72,32883691.65,40.00198407,-2935696.049,0.257794133,0.877821923,3708448.938,3041,12.09435154,6.336588456,Moderate,0,-16.63837545
17674183.49,262291.1866,41.15990742,-1136979.25,0.270829982,3.209292521,4439479.357,3791,42.49849047,2.086645174,Critical,0,-6.43299449
37006311.78,25528774.53,68.06815328,5989073.544,0.640874427,3.092691807,7253632.578,135,33.27070598,3.933811394,Moderate,1,16.18392446
22884788.07,2235188.181,21.59290223,7761503.284,0.424000879,1.893748293,5935183.675,2543,16.06458954,6.066833541,High Risk,2,33.91555674
11617938.74,10452767.37,33.57434553,1469810.209,0.845235526,2.733104613,2912139.051,4765,58.11522354,2.684607481,Critical,0,12.65121329
22895756.05,2569083.074,65.63043042,2911428.272,0.171207788,2.358335221,8744952.534,181,64.90460592,8.205612908,High Risk,1,12.71601718
7472422.509,24231059.03,66.77177081,-2825824.494,0.509220513,2.909226927,-49195.17604,953,55.39563604,9.749408586,Critical,1,-37.81671192
9231155.832,27526278.56,33.8458307,2580494.596,0.834817224,1.795415302,9946197.383,3506,59.3453386,2.9328346,High Risk,2,27.95418735
25169204.75,4756607.995,39.43430175,19163960.98,0.823290928,2.857425453,-573769.0583,1271,22.98943404,2.682207683,Warning,1,76.14051049
21236809.75,15476787.55,27.74644181,18617684.54,0.225223371,1.887370451,-1820600.347,1813,25.81437706,5.094415646,High Risk,2,87.66704962
45784872.1,18358213.06,74.94161588,3371957.253,0.39331016,3.322897364,8680226.814,2854,22.51165242,7.729887494,Moderate,0,7.364784695
18438498.01,14888310.27,13.89828243,9271348.407,0.59529712,1.959116302,939442.1004,1276,55.90380588,3.534405492,Stable,0,50.28255774
29239123.34,5016795.019,75.03120673,17739884.78,0.227515908,1.887857816,6756395.529,1334,66.87502474,1.178919178,Safe Zone,1,60.67173961
31797082.25,16874122.05,56.28998389,-4845404.434,0.874417738,2.855215585,7732184.499,739,53.0102324,5.870985652,High Risk,0,-15.23851904
1148175.601,30096886.3,44.86791145,15267089.26,0.831799463,2.964733075,8307836.692,4832,62.88800589,9.60940511,Stable,0,1329.682432
33345099.91,3026105.048,7.449429559,18709238.82,0.233560143,2.163467343,9899130.828,4931,48.32194569,4.521491699,Monitor,1,56.10791051
9312780.36,3391164.56,40.66971439,-2716856.642,0.196924369,1.03939344,1528476.52,4485,33.25959403,4.781210988,Warning,1,-29.17342122
48072980.71,14319897.42,35.58110788,-963807.8492,0.168326786,1.903274693,6522920.103,4557,35.5456969,9.720115454,Warning,1,-2.004884729
7858805.024,37680683.32,17.0914109,19018657.57,0.827554931,3.404217509,-615201.7006,2046,14.51928593,7.251468505,Decline,0,242.0044461
21023894.12,26809191.34,54.23072026,8438503.591,0.254899048,2.758958579,2881711.496,4431,11.88743171,7.472547306,Monitor,1,40.13768116
4724808.57,27211064.28,77.83631805,-4645084.138,0.433027943,2.933487812,8175660.32,1159,51.72853625,6.064318048,Monitor,0,-98.31264208
49845275.47,14604415.64,47.16416083,1440799.969,0.459081093,0.598476496,2411896.553,4995,36.30573352,9.771482898,Decline,0,2.890544702
25358653.01,23827699.49,58.60649573,6248591.857,0.579208835,1.903578388,5093144.566,479,43.13290408,7.19979836,Monitor,1,24.64086659
29971558.36,603221.1243,10.13378394,12322722.78,0.157388275,2.439863401,4045281.325,4176,43.45967486,9.055294764,Moderate,0,41.11472159
3820285.631,25516622.65,36.32502469,13329009.45,0.281406894,2.990098051,5751418.373,3831,26.6425488,7.294409792,Monitor,0,348.9008609
37623043.28,36548820.51,13.72688639,19885537.82,0.84519231,0.647820961,9674732.673,652,38.55355065,7.616042424,Moderate,1,52.85467651
10890326.86,24580424.04,50.95968767,2187779.985,0.826728086,3.057316657,-1331173.682,489,38.2456133,3.613698299,Decline,0,20.08920405
44953687.33,34973204.02,75.38616187,8455502.547,0.725032518,2.14520281,4887538.21,1034,33.30563327,3.731308282,High Risk,2,18.8093637
10654412.2,29014127.61,54.63332994,8333088.696,0.115520996,1.091941912,8356345.351,1968,59.240523,8.046861846,Decline,1,78.21256149
9939042.173,4998224.973,10.76022862,5141131.486,0.361605415,1.451765649,3776592.541,4557,37.06984022,3.670356603,Critical,2,51.72662915
2309208.558,36117641.63,31.59996537,-770952.6539,0.602366988,1.345788655,-1057673.769,577,46.21867147,6.064930637,Monitor,0,-33.38601232
23867313.78,2844465.005,46.29975346,19436414.08,0.320152169,2.092577103,4726472.229,4455,63.73120722,3.244170798,Monitor,1,81.43528114
28459636.1,21451905.41,35.24058171,16332929.67,0.827669356,0.65505704,1984886.69,3046,61.97401737,8.352850427,Warning,0,57.38980503
3752577.652,5857057.527,67.52330079,7458325.707,0.607111569,0.975608475,-140698.5759,3517,63.42533223,1.994512161,Decline,2,198.7520686
38888617.03,665923.1071,66.10032535,10081135.57,0.157525374,2.93807913,8188414.159,1411,26.20029979,8.465019758,Decline,0,25.92310125
22937797.32,16996963.55,50.88732651,681526.339,0.827204471,0.897811972,4259194.156,753,12.0989493,6.424568205,Stable,0,2.971193482
26457318.33,11942620.16,33.00934588,8594676.76,0.866213327,1.200188808,9199316.949,712,25.66400799,2.682185813,Critical,2,32.48506388
22317755.97,19542819.65,24.15022803,12374253.33,0.162169935,1.860111817,7672198.055,414,26.72244074,5.87831847,Warning,0,55.44577754
20337771.51,23172555.49,12.94057387,7879175.71,0.525888188,2.051362664,6315661.525,972,64.5616196,3.542489532,High Risk,0,38.7415883
28202196.4,1940815.078,31.61732626,19757129.26,0.342691426,2.790831439,-1939693.96,3906,48.95456397,3.911206013,Monitor,0,70.05528571
8184392.174,5095531.146,35.98793879,10283541.41,0.414271261,1.84199728,3133881.48,225,14.90223758,4.163752374,Warning,1,125.6481995
9505442.46,22433967.38,55.68671938,4274342.815,0.243720974,2.869593863,369835.3798,985,18.12271576,1.569873223,Moderate,0,44.96732091
43158388.24,13858060.66,54.36198682,14303800.69,0.562457682,2.355038921,8929574.933,431,19.34056753,9.87365516,Stable,0,33.14257384
47332715.38,29221104.8,10.25811047,-738437.2105,0.866383483,0.839299218,95007.81612,355,47.82530489,1.283811653,Stable,0,-1.560098981
18978811.16,26161207.61,34.64444866,4612895.343,0.50245808,0.968994315,1432720.62,4747,54.12484153,6.962471859,Moderate,1,24.30550209
13901861.32,33855053.65,18.63341504,3673973.759,0.166331665,1.811101176,4202041.213,2440,61.57863463,4.34104883,Decline,1,26.42792699
32377977.39,27761214.5,16.7609529,5795177.378,0.596001067,1.690668179,1160363.428,2253,66.43819305,6.814092619,Monitor,0,17.89851573
20732341.47,17311256.88,67.04766123,14544495.65,0.372178396,2.730632809,518376.1273,4857,22.10227344,4.206234278,Monitor,0,70.15365664
1756624.605,26984071.57,8.143641254,7104325.804,0.784740152,2.242211419,5189191.901,1515,28.58634908,7.063755816,Critical,0,404.4305074
8229553.57,11160170.74,36.43871569,14850361.26,0.447742519,1.664399243,-932845.7269,3321,24.41937284,7.563119585,Moderate,0,180.451602
35940625.33,12391277.25,17.61527418,9412222.578,0.254271687,1.01228085,-1301986.895,452,31.52569405,7.214973764,Monitor,0,26.18825491
33116735.12,31601609.36,70.94976618,3551735.866,0.252884498,1.180511307,2466943.542,4759,64.87990645,2.025657832,Stable,0,10.72489741
1841251.629,17967496.75,46.7780385,15249468.59,0.715011345,2.226503055,6647973.454,2720,44.50675402,6.912039112,Monitor,1,828.2120897
11487622.02,31975537.55,22.35354773,957241.7638,0.312470079,1.770316415,4657681.099,1851,54.29151384,3.519887945,High Risk,2,8.332810416
11938202.43,32932410.47,42.68204654,609574.495,0.713786715,2.044782527,3074517.622,2700,39.40715417,1.259212335,Monitor,0,5.10608275
33758690.81,34330981.04,59.86147698,7612573.101,0.264709849,1.012032306,4789018.771,226,11.7314748,4.733476047,Critical,1,22.54996541
1475671.619,36682082.39,76.85885067,1521231.149,0.357349095,2.488718757,2385417.816,4594,13.85172916,4.901887925,Safe Zone,1,103.0873759
5653374.808,17353211.78,21.53345032,-4772824.126,0.472389578,3.057616223,9233756.025,792,42.27538188,5.2045672,Warning,1,-84.4243357
40095846.23,12890899.37,71.46363291,11207438.18,0.85455668,1.27381852,-1341141.309,2398,53.12734209,7.343417489,Safe Zone,2,27.95161903
9337960.772,23371510.11,75.07280856,7777345.537,0.84538514,1.974542677,6080697.748,4452,22.91983165,3.779594282,High Risk,0,83.28740854
32810932.34,14972662.45,73.73154084,6137945.362,0.2654975,3.426581987,8695391.978,800,53.31457444,3.837524618,Safe Zone,0,18.70701295
12290047.66,24122751.84,52.65607676,19174212.87,0.386575233,1.499725222,7646616.505,918,58.63994641,1.544970306,Monitor,1,156.0141457
5422348.942,28282317.33,52.23654908,9279979.599,0.219519511,2.285139035,208492.4179,4112,34.7138487,7.181390944,Critical,0,171.1431651
12537023.45,27598519.74,35.24079749,16585789.44,0.507988063,0.770587101,1551116.188,4017,54.78515397,6.110434823,Stable,0,132.2944757
36252213.13,15107204.9,61.42984117,-1513744.095,0.468466041,2.318045007,6604575.264,263,34.24179702,4.144826014,Stable,0,-4.175590852
42856975.17,6841036.028,44.84705138,9230161.578,0.82060813,0.76889532,-988753.2898,1667,50.70103777,7.34670081,High Risk,0,21.53712795
41595883.3,17335067.67,55.80785534,16699490.67,0.844004302,3.377706306,7742340.398,2580,55.83982296,5.836219743,Safe Zone,1,40.14697933
20160584.72,5875246.934,37.13434279,9577643.932,0.406853913,2.646987956,6626883.335,3383,69.5155971,5.223204513,Decline,0,47.50677655
33570214.26,35625862,59.8622348,12950354.45,0.493390354,2.864479364,6755279.791,1647,30.72379972,5.601920893,Decline,0,38.57691927
10646722.62,13965922.94,66.83536382,4301089.195,0.816988999,2.612313082,-797103.5568,561,34.66244683,6.727133127,Critical,0,40.39824599
15010812.65,6347497.939,15.98271925,-2688762.074,0.745366246,2.269187108,6613126.538,302,19.93720356,6.940023441,Warning,0,-17.91216863
44868623.02,1212820.844,67.46972867,6447507.378,0.102925049,1.849738343,6157817.503,4183,22.2443835,3.600620372,Monitor,2,14.36974648
1143595.214,25903730.97,45.52223988,4861984.771,0.356047651,3.075120139,7971069.89,678,51.60370016,2.266690271,Safe Zone,0,425.149101
4732672.277,25548712.23,68.34994318,16676504.56,0.437419394,3.370507003,-1500848.525,3526,65.02273541,2.409707631,Decline,2,352.3697307
10790369.63,13756045.83,37.34762798,1099882.559,0.283773027,1.997108519,-1722671.978,1036,33.6762971,6.754517973,Decline,1,10.19318704
1813344.092,3054133.176,33.4280364,19168355.69,0.259657293,3.294605147,2476085.199,1775,20.79066681,8.855859572,Safe Zone,1,1057.072167
9481054.037,16503230.02,73.62955494,18953453,0.130227605,2.24999873,-214540.5938,2143,27.10596996,4.685466505,Warning,0,199.9087119
29360557.27,12586456.3,23.83769507,1190791.077,0.61469578,2.115152561,4700613.731,1751,37.30310229,2.525681443,Moderate,0,4.055750938
21360515.25,27149401.46,68.3159244,3701298.887,0.310008232,1.863448199,9008186.818,354,27.43901976,7.809422485,Monitor,2,17.32776032
44687249.7,24310014.13,41.30154294,17388893.52,0.141877743,1.127863285,2697756.764,4128,24.01474499,8.49240527,High Risk,2,38.91242723
40963456.31,14710830.38,43.55715819,19165555.52,0.284783448,0.511158982,8139404.527,2330,54.15906933,8.925241988,Monitor,0,46.78695904
17419958.91,8872123.659,28.13512111,6085977.571,0.741531162,1.224518681,-1997109.506,4390,10.47069527,6.46148286,Critical,0,34.93680785
13341459.95,39523831.45,47.97816505,3024926.141,0.781191345,2.029169515,22175.72151,2857,42.35383164,8.746557034,High Risk,0,22.67312686
19294774.2,18269264.52,29.39083972,8152350.331,0.486452996,1.639879857,-1634917.524,2936,57.62600842,1.138734626,Warning,2,42.25159748
29719599.65,27593314.58,7.945206068,12194230.16,0.432856536,1.845455684,1937766.166,3504,25.97369718,1.965122216,Critical,0,41.03093683
13769150.22,5794008.11,25.3998954,1836862.884,0.882282955,3.441944659,8898275.148,1074,46.19749064,1.833184603,Stable,1,13.34042301
31395370.94,19526470.05,5.478428255,13411829.37,0.260451728,1.550817112,-836574.5168,4362,50.13400634,7.413442158,Stable,1,42.71913013
20765876.78,1295961.451,78.37660903,-3708566.072,0.272287426,1.856548818,5276917.321,3025,49.30148178,1.626236052,Monitor,1,-17.85894287
27826335.45,20317113.69,77.43104074,-3767637.681,0.333493742,0.900546654,3417951.269,556,36.75097805,5.467279352,Critical,1,-13.539827
22088263.19,38567892.8,34.63664731,4657192.629,0.238205855,0.643873197,9261618.548,4906,30.79467927,5.254362088,High Risk,0,21.08446729
15076055.1,15491427.18,59.62781408,3836829.802,0.403492479,2.826228544,-529770.2896,3001,60.15544438,3.796331712,High Risk,2,25.44982608
47448438.69,1752041.3,30.93545738,2890830.384,0.828667382,2.212049525,544334.206,1103,55.50675742,8.833646529,Stable,1,6.092572198
38298486.81,1432040.479,55.33198678,7275494.067,0.592278273,2.782114418,-1645496.377,2724,29.2753104,2.533898817,Stable,1,18.9968186
7435602.2,15641873.05,65.40725323,3018339.558,0.429557239,0.949588397,3207222.996,2617,16.18115167,4.17216506,Warning,0,40.59307473
43489164.81,6568992.471,76.00671835,-193552.0383,0.847528636,2.215486314,1333994.795,1954,14.30845273,7.9675435,Critical,1,-0.445058072
24627844.31,1129413.434,35.01592069,2736738.727,0.138771386,1.260927423,8438871.207,4420,15.65655867,1.27380083,High Risk,0,11.11237627
44780335.23,30297301.84,63.74734872,19372606.82,0.268220942,1.184185451,5259289.758,4637,44.97216167,7.056553602,Decline,0,43.26141535
40092835.17,18449215.75,24.9446338,5277835.425,0.552710884,0.534578042,5369088.856,4972,13.09973055,8.347579537,Warning,1,13.16403642
21548068.47,11711941.92,79.27492278,6117819.421,0.592442099,0.891022171,4382928.363,2944,30.2156125,9.39041055,High Risk,1,28.39149796
1612230.762,36023310.68,6.932719907,9413624.749,0.131646005,1.427804334,-897795.9532,1150,55.19198211,8.886669764,Stable,1,583.8881736
13799529.29,4822330.616,50.26466049,19583519.21,0.422431006,0.850636282,3340224.205,3711,27.66088999,3.874457052,Critical,0,141.9144001
27310893.63,38245569.39,54.46294862,1040031.911,0.619323172,3.457575321,9994062.277,1686,55.79848463,6.277277272,Moderate,1,3.80812113
31857171.88,12695875.35,56.60341678,12032052.76,0.658456437,1.425897946,8022751.49,1505,54.72802229,1.695641438,Critical,0,37.76874108
13265440.43,35558466.16,14.02906841,12899617.34,0.610511922,0.89097184,8721508.65,3663,24.74962796,3.320830032,Safe Zone,1,97.24228462
7398125.667,24197126.48,75.38973376,10183110.42,0.356450579,1.097246938,7878716.311,88,53.72933081,1.848001409,Decline,0,137.644464
41829046.72,33102952.92,18.58874593,-2785541.509,0.174816099,2.263109685,-763499.6788,3134,54.8665983,3.836685611,Decline,1,-6.659347337
49227907.94,39363723.9,51.70650524,11921806.9,0.441689957,0.692130572,729379.0488,4289,33.84723554,8.876684921,Decline,2,24.21757778
26521664.02,11678536.43,21.70070593,-3397632.224,0.20300355,3.08730239,-1962540.184,2781,22.62522902,4.124501557,Moderate,0,-12.81078073
8998124.649,38453192.32,28.04123128,9903566.239,0.858098927,3.384499038,1642121.499,2465,41.27624841,6.057082927,Monitor,0,110.0625589
13979212.66,15701379.42,45.98439063,13489529.43,0.480136693,1.240242262,-696711.1718,808,65.28385528,4.900427633,Monitor,1,96.49706143
1410338.489,15543373.81,36.28950639,274247.2655,0.353807339,1.850285806,3673520.144,4392,48.37700395,5.130248719,Warning,1,19.44549253
45757790.92,13747406.75,17.01692007,16040550.19,0.713043257,0.566403353,6125529.863,3166,20.37534986,9.726148467,Moderate,1,35.05534219
6328678.603,21748022.77,17.82023018,-4241154.862,0.498358874,2.422130674,8494063.54,814,50.96541548,3.665390214,Moderate,1,-67.01485614
29037565.54,6334972.719,36.36085911,16095321.59,0.348027219,1.741778174,6990605.981,2472,35.63218164,6.645920226,Warning,0,55.42930784
14065733.42,22237717.12,61.79622337,6508226.266,0.749574194,1.310175398,9263027.149,1364,45.49172784,4.780564026,Critical,0,46.27008112
27931811.12,21759851.53,72.34734851,439698.4983,0.793721721,1.120511332,-1353220.515,4352,54.0438421,1.550315629,Warning,0,1.57418542
32745309.22,30523692.14,11.30957467,-1655546.375,0.638406533,2.462069233,-1853841.975,4045,40.89684109,5.403977485,Safe Zone,0,-5.055827581
